id,public_metrics,entities,created_at,text,user_id,author
1478999265493983232,"{'retweet_count': 12, 'reply_count': 37, 'like_count': 78, 'quote_count': 9}","{'mentions': [{'start': 199, 'end': 204, 'username': 'BR24', 'id': '90524645'}]}",2022-01-06T07:57:58.000Z,"Wir dürfen niemanden überfordern und müssen gleichzeitig die großen Ziele engagiert verfolgen. Nur ein sozial und gerecht gestalteter #Klimaschutz ist ein nachhaltiger Klimaschutz. 🌍🤝
👉Interview mit @BR24:  
https://t.co/9rikBMbCnl https://t.co/YABZCz5ldL",20593301,Volker Wissing
1478790441600532482,"{'retweet_count': 6, 'reply_count': 32, 'like_count': 68, 'quote_count': 3}","{'mentions': [{'start': 104, 'end': 118, 'username': 'AnkePlaettner', 'id': '802306590'}, {'start': 122, 'end': 130, 'username': 'ardmoma', 'id': '2829468550'}]}",2022-01-05T18:08:10.000Z,"""Wir brauchen eine Ladeinfrastruktur, die den Bedürfnissen der Menschen gerecht wird.""
👉Im Gespräch mit @AnkePlaettner im @ardmoma über den Ausbau der Elektromobilität. 🔌🚙🍃
https://t.co/dSitmXpL0N https://t.co/7ClBrPbs0L",20593301,Volker Wissing
1478682074542481409,"{'retweet_count': 8, 'reply_count': 71, 'like_count': 316, 'quote_count': 14}","{'mentions': [{'start': 6, 'end': 13, 'username': 'Afelia', 'id': '16569660'}, {'start': 67, 'end': 77, 'username': 'BMDV_bund', 'id': '252952532'}]}",2022-01-05T10:57:33.000Z,"Liebe @Afelia, Mobilität ist ein sehr individuelles Bedürfnis. Das @BMDV_bund arbeitet daran, allen Bürgerinnen und Bürgern die Mobilität zu ermöglichen, die ihren Bedürfnissen am besten gerecht wird. 
👉Wir wollen Anwalt aller Bürgerinnen und Bürger sein.🚲🚆🚎🚙🚋✈️ https://t.co/6CEiFlCkZ8",20593301,Volker Wissing
1476839221377880069,"{'retweet_count': 83, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'mentions': [{'start': 3, 'end': 13, 'username': 'c_lindner', 'id': '122104353'}, {'start': 107, 'end': 111, 'username': 'fdp', 'id': '39475170'}, {'start': 116, 'end': 122, 'username': 'fdpbt', 'id': '905516414257258497'}]}",2021-12-31T08:54:43.000Z,RT @c_lindner: Ein besonderes Jahr neigt sich zu Ende. Gemeinsam mit meinen Kolleginnen &amp; Kollegen von @fdp und @fdpbt haben wir #2021 viel…,20593301,Volker Wissing
1476275982789226499,"{'retweet_count': 19, 'reply_count': 98, 'like_count': 228, 'quote_count': 10}",,2021-12-29T19:36:36.000Z,"„Nur wenn Laden 🔌 so einfach wie Tanken ⛽️ wird, schaffen wir es, die Menschen auf dem Weg in Richtung Mobilität der Zukunft 🚎und Klimaneutralität 🌍mitzunehmen. 👉Hier ist selbstverständlich auch die Automobilindustrie gefordert.""
https://t.co/uluHiQ4nN2",20593301,Volker Wissing
1476107078238449670,"{'retweet_count': 10, 'reply_count': 8, 'like_count': 254, 'quote_count': 0}","{'mentions': [{'start': 55, 'end': 70, 'username': 'GordonRepinski', 'id': '581703328'}, {'start': 71, 'end': 87, 'username': 'MichaelBroecker', 'id': '35723426'}, {'start': 88, 'end': 101, 'username': 'ThePioneerDe', 'id': '1110896081511043072'}, {'start': 102, 'end': 106, 'username': 'fdp', 'id': '39475170'}]}",2021-12-29T08:25:26.000Z,"Vielen Dank für einen respektablen zweiten Platz. 🥈👍🏻🙂
@GordonRepinski @MichaelBroecker @ThePioneerDe @fdp https://t.co/vIy9jDQrI6",20593301,Volker Wissing
1475094273724928003,"{'retweet_count': 11, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'mentions': [{'start': 3, 'end': 13, 'username': 'BMDV_bund', 'id': '252952532'}]}",2021-12-26T13:20:55.000Z,"RT @BMDV_bund: Wir wollen jeden mitnehmen auf seinem persönlichen Weg und dabei helfen, die Chancen moderner Mobilität und der Digitalisier…",20593301,Volker Wissing
1473942510129008640,"{'retweet_count': 17, 'reply_count': 28, 'like_count': 149, 'quote_count': 5}","{'mentions': [{'start': 76, 'end': 90, 'username': 'larsklingbeil', 'id': '16255941'}, {'start': 92, 'end': 98, 'username': 'spdde', 'id': '26458162'}]}",2021-12-23T09:04:13.000Z,"„Wir können uns nicht selbst Fesseln anlegen!“
👉🏻 Gemeinsames Interview mit @larsklingbeil, @spdde über #Corona, #Digitalisierung, die Modernisierung des Landes und das beste Amt neben dem des Papstes.
https://t.co/Vd4hxEn7uh",20593301,Volker Wissing
1473018633530097665,"{'retweet_count': 13, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'mentions': [{'start': 3, 'end': 13, 'username': 'c_lindner', 'id': '122104353'}, {'start': 16, 'end': 24, 'username': 'Wissing', 'id': '20593301'}]}",2021-12-20T19:53:04.000Z,RT @c_lindner: .@Wissing scheidet mit seiner neuen Rolle als Digital- und Verkehrsminister aus diesem Parteiamt aus. Er hat sehr viel für d…,20593301,Volker Wissing
1472275345936199680,"{'retweet_count': 2, 'reply_count': 7, 'like_count': 75, 'quote_count': 0}","{'mentions': [{'start': 23, 'end': 33, 'username': 'ZyonBraun', 'id': '3769549635'}, {'start': 76, 'end': 92, 'username': 'FDP_Brandenburg', 'id': '557573725'}]}",2021-12-18T18:39:30.000Z,"Herzlichen Glückwunsch @ZyonBraun zur Wahl zum neuen Landesvorsitzenden der @FDP_Brandenburg, alles Gute, viel Glück und Erfolg. 💐👍🏻🙂 https://t.co/UisK9hbHJg",20593301,Volker Wissing
1471875317455273988,"{'retweet_count': 30, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'mentions': [{'start': 3, 'end': 13, 'username': 'BMDV_bund', 'id': '252952532'}, {'start': 30, 'end': 38, 'username': 'Wissing', 'id': '20593301'}]}",2021-12-17T16:09:56.000Z,"RT @BMDV_bund: Bundesminister @Wissing trifft DB-Chef Lutz: ""Gemeinsam können wir für die Mobilität in 🇩🇪 viel bewegen. Die Bahn zum Verkeh…",20593301,Volker Wissing
1471102254568689675,"{'retweet_count': 20, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'mentions': [{'start': 3, 'end': 13, 'username': 'BMDV_bund', 'id': '252952532'}, {'start': 122, 'end': 130, 'username': 'Wissing', 'id': '20593301'}]}",2021-12-15T12:58:03.000Z,"RT @BMDV_bund: ""Für uns ist völlig klar, wir brauchen Klimaneutralität, so schnell wie möglich"", so Bundesminister Volker @Wissing heute im…",20593301,Volker Wissing
1471102223098732546,"{'retweet_count': 8, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'mentions': [{'start': 3, 'end': 13, 'username': 'BMDV_bund', 'id': '252952532'}, {'start': 70, 'end': 78, 'username': 'Wissing', 'id': '20593301'}, {'start': 118, 'end': 132, 'username': 'morgenmagazin', 'id': '21780934'}]}",2021-12-15T12:57:56.000Z,"RT @BMDV_bund: TV-Tipp für alle early birds!☕️ Bundesminister Volker 
@Wissing ist Dienstag früh um 7:05 Uhr live im 
@morgenmagazin. PS: F…",20593301,Volker Wissing
1469703158347833357,"{'retweet_count': 9, 'reply_count': 16, 'like_count': 108, 'quote_count': 2}","{'mentions': [{'start': 26, 'end': 38, 'username': 'EskenSaskia', 'id': '1423622834'}, {'start': 43, 'end': 57, 'username': 'larsklingbeil', 'id': '16255941'}]}",2021-12-11T16:18:33.000Z,Herzlichen Glückwunsch an @EskenSaskia und @larsklingbeil zur Wahl zur neuen Doppelspitze der #SPD. Wir freuen uns auf eine gute Zusammenarbeit in der Koalition. 🚦👍🙂 https://t.co/pozt6xyLEO,20593301,Volker Wissing
1469637577233809414,"{'retweet_count': 52, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'mentions': [{'start': 3, 'end': 13, 'username': 'BMDV_bund', 'id': '252952532'}, {'start': 116, 'end': 124, 'username': 'Wissing', 'id': '20593301'}]}",2021-12-11T11:57:57.000Z,RT @BMDV_bund: Aus BMVI ist #BMDV geworden. Warum Digitales jetzt vor Verkehr steht &amp; was Bundesminister Volker @Wissing im Digital-und Mob…,20593301,Volker Wissing
1468597575662063619,"{'retweet_count': 52, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'mentions': [{'start': 3, 'end': 7, 'username': 'fdp', 'id': '39475170'}, {'start': 54, 'end': 64, 'username': 'c_lindner', 'id': '122104353'}, {'start': 102, 'end': 110, 'username': 'Wissing', 'id': '20593301'}]}",2021-12-08T15:05:21.000Z,"RT @fdp: Das ist unser Team Fortschritt im Kabinett:

@c_lindner – Bundesminister der Finanzen
Volker @Wissing – Bundesminister für Digital…",20593301,Volker Wissing
1468137498626990081,"{'retweet_count': 7, 'reply_count': 20, 'like_count': 140, 'quote_count': 0}",,2021-12-07T08:37:11.000Z,#FangenWirAn https://t.co/Egj7E1Kf2X,20593301,Volker Wissing
1467764658216095745,"{'retweet_count': 9, 'reply_count': 60, 'like_count': 106, 'quote_count': 4}","{'mentions': [{'start': 129, 'end': 133, 'username': 'fdp', 'id': '39475170'}]}",2021-12-06T07:55:38.000Z,"""Wir Freien Demokraten haben uns erneuert. Nun sind wir bereit, unser Land zu erneuern.""
👉Meine Rede auf dem Bundesparteitag der @fdp: https://t.co/hWkpx2v1V7
#FangenWirAn",20593301,Volker Wissing
1467513463777988621,"{'retweet_count': 114, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'mentions': [{'start': 3, 'end': 7, 'username': 'fdp', 'id': '39475170'}]}",2021-12-05T15:17:29.000Z,"RT @fdp: Es ist vollbracht! 💪 Wir haben heute dem  #Koalitionsvertrag mit 92,24 % zugestimmt. Wagen wir den Fortschritt. Jetzt ist die Zeit…",20593301,Volker Wissing
1467466217875288067,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'mentions': [{'start': 3, 'end': 7, 'username': 'fdp', 'id': '39475170'}, {'start': 50, 'end': 65, 'username': 'MarcoBuschmann', 'id': '106136813'}, {'start': 112, 'end': 118, 'username': 'fdpbt', 'id': '905516414257258497'}]}",2021-12-05T12:09:45.000Z,"RT @fdp: Wie liefen die #Koalitionsverhandlungen❓ @MarcoBuschmann, Erster Parlamentarischer Geschäftsführer der @fdpbt, Bettina @starkwatzi…",20593301,Volker Wissing
1467464496411299841,"{'retweet_count': 15, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'mentions': [{'start': 3, 'end': 7, 'username': 'fdp', 'id': '39475170'}]}",2021-12-05T12:02:54.000Z,"RT @fdp: Die Regierungspolitik werden wir prägen. Aber lassen wir doch zu, dass die Regierungsarbeit auch uns prägt, indem wir uns öffnen f…",20593301,Volker Wissing
1465207921810321408,"{'retweet_count': 43, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'mentions': [{'start': 3, 'end': 17, 'username': 'JakobSchlandt', 'id': '584960916'}, {'start': 84, 'end': 92, 'username': 'Wissing', 'id': '20593301'}]}",2021-11-29T06:36:05.000Z,"RT @JakobSchlandt: 1/3 Das hochaggressive Abarbeiten von Teilen der grünen Blase an @Wissing nervt richtig hart, muss ich sagen. Was selbst…",20593301,Volker Wissing
1463797465526775809,"{'retweet_count': 80, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'mentions': [{'start': 3, 'end': 13, 'username': 'c_lindner', 'id': '122104353'}, {'start': 58, 'end': 71, 'username': 'ArminLaschet', 'id': '835541664'}]}",2021-11-25T09:11:26.000Z,"RT @c_lindner: Vielen Dank für die faire Reaktion, lieber @ArminLaschet. Sie zeigt, dass es auch Dir um das Land geht. Allerdings hat die n…",20593301,Volker Wissing
1463491333600030723,"{'retweet_count': 158, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'mentions': [{'start': 3, 'end': 17, 'username': 'larsklingbeil', 'id': '16255941'}, {'start': 51, 'end': 59, 'username': 'Wissing', 'id': '20593301'}, {'start': 64, 'end': 74, 'username': 'MiKellner', 'id': '2221112390'}]}",2021-11-24T12:54:58.000Z,RT @larsklingbeil: Selfie-Verbot aufgehoben. Danke @Wissing und @MiKellner für das gute Zusammenspiel. Hat Spaß gemacht!🚦 https://t.co/B6fL…,20593301,Volker Wissing
1460654342306992134,"{'retweet_count': 13, 'reply_count': 102, 'like_count': 111, 'quote_count': 4}",,2021-11-16T17:01:47.000Z,"Es geht um mehr: Formelkompromisse reichen nicht aus, um die Herausforderungen zu bewältigen und die Zukunft unseres Landes zu gestalten.🚦👍🙂
👉https://t.co/3y4w1YsKkt https://t.co/cZFaa4R8T7",20593301,Volker Wissing
1460596412467621890,"{'retweet_count': 10, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'mentions': [{'start': 3, 'end': 14, 'username': 'phoenix_de', 'id': '24892844'}, {'start': 31, 'end': 45, 'username': 'larsklingbeil', 'id': '16255941'}, {'start': 46, 'end': 52, 'username': 'spdde', 'id': '26458162'}, {'start': 54, 'end': 62, 'username': 'Wissing', 'id': '20593301'}, {'start': 63, 'end': 67, 'username': 'fdp', 'id': '39475170'}, {'start': 72, 'end': 82, 'username': 'MiKellner', 'id': '2221112390'}, {'start': 83, 'end': 95, 'username': 'Die_Gruenen', 'id': '14553288'}]}",2021-11-16T13:11:35.000Z,"RT @phoenix_de: Statements von @larsklingbeil @SPDde, @Wissing @FDP und @MiKellner @Die_Gruenen  https://t.co/m0HibMEuKM",20593301,Volker Wissing
1459543158572949514,"{'retweet_count': 5, 'reply_count': 12, 'like_count': 144, 'quote_count': 0}","{'mentions': [{'start': 24, 'end': 35, 'username': 'fbrandmann', 'id': '1545720895'}, {'start': 78, 'end': 92, 'username': 'jungeliberale', 'id': '15780623'}]}",2021-11-13T15:26:20.000Z,"Herzlichen Glückwunsch, @fbrandmann zur Wahl zur neuen Bundesvorsitzenden der @jungeliberale!👏🏻👍🏻🙂 https://t.co/r6gppC1766",20593301,Volker Wissing
1457725765810892802,"{'retweet_count': 33, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'mentions': [{'start': 3, 'end': 9, 'username': 'fdpbt', 'id': '905516414257258497'}]}",2021-11-08T15:04:40.000Z,RT @fdpbt: Unser #Corona-Gesetz steht für eine Re-Parlamentisierung der #Pandemiepolitik. Die Länder können die Pandemie auch weiterhin rec…,20593301,Volker Wissing
1457639136517660673,"{'retweet_count': 33, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'mentions': [{'start': 3, 'end': 16, 'username': 'handelsblatt', 'id': '5776022'}]}",2021-11-08T09:20:26.000Z,"RT @handelsblatt: Der FDP-Politiker schließt einen erneuten Lockdown aus, eine Überlastung des Gesundheitssystems sieht er nicht. Zudem spr…",20593301,Volker Wissing
1457248652024586244,"{'retweet_count': 1, 'reply_count': 23, 'like_count': 92, 'quote_count': 0}",,2021-11-07T07:28:47.000Z,Herzlichen Glückwunsch!👏🏻👏🏻👏🏻👍🏻🙂 https://t.co/RylcT9EMDC,20593301,Volker Wissing
1453750973650833410,"{'retweet_count': 13, 'reply_count': 56, 'like_count': 142, 'quote_count': 1}","{'mentions': [{'start': 175, 'end': 191, 'username': 'markusappelmann', 'id': '56162493'}, {'start': 193, 'end': 206, 'username': '1730Sat1live', 'id': '778579614318944256'}]}",2021-10-28T15:50:16.000Z,"""Höhere Steuern📈 sind ein Investitionskiller📉für die Wirtschaft und den privaten Sektor, aber gerade dort muss investiert werden, auch in mehr 🌍Klimaschutz.""
👉Im Gespräch mit @markusappelmann, @1730Sat1live: https://t.co/R5Mpwkgr7L https://t.co/vjFpB98YGH",20593301,Volker Wissing
1453708840491487235,"{'retweet_count': 11, 'reply_count': 40, 'like_count': 151, 'quote_count': 4}","{'mentions': [{'start': 141, 'end': 146, 'username': 'welt', 'id': '8720562'}]}",2021-10-28T13:02:50.000Z,"Steuerhöhungen gehen nicht💸❌🤔
Das ist für die #FDP einer der Eckpunkte, der für die Koalitionsverhandlungen gilt.
👉 Video des Interviews mit @welt-TV : https://t.co/evBW0SSVi9",20593301,Volker Wissing
1453364275007959049,"{'retweet_count': 21, 'reply_count': 55, 'like_count': 287, 'quote_count': 1}","{'mentions': [{'start': 161, 'end': 166, 'username': 'welt', 'id': '8720562'}]}",2021-10-27T14:13:40.000Z,"""Es gibt aktuell keine sinnvolle Alternative zu der🚦 Ampel-Koalition. #CDU und #CSU sind mehr mit sich selbst, als mit dem Land beschäftigt."" 
👉Im Gespräch mit📺 @welt-TV. https://t.co/aNmwVdjWYd",20593301,Volker Wissing
1453283674280038406,"{'retweet_count': 187, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'mentions': [{'start': 3, 'end': 13, 'username': 'c_lindner', 'id': '122104353'}]}",2021-10-27T08:53:23.000Z,RT @c_lindner: Die „epidemische Lage von nationaler Tragweite“ wird geordnet beendet. Ein weiterer Schritt in Richtung Normalität. Gegen #C…,20593301,Volker Wissing
1453275675822018573,"{'retweet_count': 14, 'reply_count': 74, 'like_count': 152, 'quote_count': 11}","{'mentions': [{'start': 84, 'end': 98, 'username': 'christianwilp', 'id': '556909553'}, {'start': 126, 'end': 132, 'username': 'ntvde', 'id': '19232587'}]}",2021-10-27T08:21:36.000Z,"""Die #FDP gehört in die Mitte und nicht nach rechts im Parlament.""
👉Im Gespräch mit @christianwilp in der Sendung #FRÜHSTART, @ntvde über die Sitzordnung im Deutschen #Bundestag. https://t.co/lQamTCeRpz",20593301,Volker Wissing
1452920808871968768,"{'retweet_count': 5, 'reply_count': 19, 'like_count': 102, 'quote_count': 2}",,2021-10-26T08:51:29.000Z,"Alle Abgeordneten des Deutschen Bundestages sind wichtig und ihren Wählerinnen und Wählern verpflichtet. Vor #Schäuble liegen weitere 4 Jahre politischer Arbeit, hinter ihm eine der ganz großen politischen Karrieren der deutschen Nachkriegsgeschichte.☝️
https://t.co/LfpMYsDAQu",20593301,Volker Wissing
1452898327226462215,"{'retweet_count': 8, 'reply_count': 2, 'like_count': 182, 'quote_count': 0}","{'mentions': [{'start': 40, 'end': 54, 'username': 'peteraltmaier', 'id': '378693834'}]}",2021-10-26T07:22:09.000Z,"Alles Gute für die Zukunft, lieber Herr @peteraltmaier! https://t.co/RHjwgMKrZ1",20593301,Volker Wissing
1451208498780549123,"{'retweet_count': 25, 'reply_count': 68, 'like_count': 411, 'quote_count': 6}",,2021-10-21T15:27:22.000Z,"Unser 🇩🇪 Land braucht schnell eine stabile Regierung. 
👉Ende November soll ein 🚦 Vertragswerk vorliegen, das es uns ermöglicht, in der Woche vom 6. Dezember einen Bundeskanzler zu wählen und eine Bundesregierung zu bilden.
#vielzutun #ampel https://t.co/EN38Swx6YS",20593301,Volker Wissing
1451186545864544270,"{'retweet_count': 15, 'reply_count': 30, 'like_count': 283, 'quote_count': 0}",,2021-10-21T14:00:08.000Z,"Was erlauben sich #SPD, #Grüne und #FDP...🚦😉
#MerkelKohlKanzlerRekord https://t.co/RlbmdL3pw8",20593301,Volker Wissing
1451119261167071241,"{'retweet_count': 12, 'reply_count': 37, 'like_count': 123, 'quote_count': 1}","{'mentions': [{'start': 156, 'end': 167, 'username': 'MitriSirin', 'id': '1398947527'}, {'start': 171, 'end': 185, 'username': 'morgenmagazin', 'id': '21780934'}]}",2021-10-21T09:32:47.000Z,"""Wir wollen ein Regierungsprogramm, das #Deutschland modernisiert, das die Probleme unseres Landes nicht nur erörtert, sondern auch löst.""
👉Im Gespräch mit @MitriSirin im @morgenmagazin: https://t.co/31rcOcRQIi https://t.co/sVDFQYsEm2",20593301,Volker Wissing
1450028793620533250,"{'retweet_count': 23, 'reply_count': 54, 'like_count': 250, 'quote_count': 5}","{'mentions': [{'start': 203, 'end': 210, 'username': 'RND_de', 'id': '2885573171'}]}",2021-10-18T09:19:39.000Z,"Die entscheidende Frage lautet nicht, wer wird was, sondern, wie führen wir unser Land in eine gute Zukunft. Damit beschäftigen sich die Freien Demokraten und nicht mit Personalfragen.☝️🙂
👉Dazu auch via @RND_de: https://t.co/yg1J1DyQVs https://t.co/SLxJHFN8rO",20593301,Volker Wissing
1449338103953596418,"{'retweet_count': 21, 'reply_count': 60, 'like_count': 351, 'quote_count': 4}","{'mentions': [{'start': 151, 'end': 159, 'username': 'birmars', 'id': '1637496174'}, {'start': 161, 'end': 170, 'username': 'rponline', 'id': '15427879'}]}",2021-10-16T11:35:06.000Z,"""Wir haben Richtungsentscheidungen getroffen, mit denen nun die Chance besteht, Gesellschaft, Wirtschaft und Staat zu modernisieren.""
👉Im Gespräch mit @birmars, @rponline über die 🚦#Ampel-Sondierungen: https://t.co/zdozRET4IW https://t.co/Epmrgawytd",20593301,Volker Wissing
1447916227385516037,"{'retweet_count': 23, 'reply_count': 117, 'like_count': 478, 'quote_count': 6}",,2021-10-12T13:25:04.000Z,"Wir werden die Beratungen der letzten Tage auswerten und zu Papier bringen, was wir gemeinsam tragen können. Das wird Grundlage der Entscheidung sein, ob wir den Gremien der #FDP die Aufnahme von Koalitionsverhandlungen mit #SPD und #Grünen empfehlen können. https://t.co/HEHyBYcuCA",20593301,Volker Wissing
1447904924285743107,"{'retweet_count': 13, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'mentions': [{'start': 3, 'end': 11, 'username': 'ARD_BaB', 'id': '517555392'}, {'start': 108, 'end': 116, 'username': 'Wissing', 'id': '20593301'}]}",2021-10-12T12:40:09.000Z,"RT @ARD_BaB: ""Unser Ziel ist, dass wir bis Freitag eine Entscheidungsgrundlage haben"" – FDP-Generalsekretär @Wissing zum aktuellen Stand de…",20593301,Volker Wissing
1447489988766150661,"{'retweet_count': 56, 'reply_count': 261, 'like_count': 924, 'quote_count': 33}",,2021-10-11T09:11:21.000Z,"Schon der rechte Herr #Meuthen war der #AfD nie rechts genug. In der AfD gibt es kein ""bürgerliches Lager"". 
👉Sie ist eine rechte Partei, die rechte Politik macht. https://t.co/1HqDCVBjjr",20593301,Volker Wissing
1447095713586892802,"{'retweet_count': 39, 'reply_count': 251, 'like_count': 475, 'quote_count': 75}","{'mentions': [{'start': 188, 'end': 195, 'username': 'RND_de', 'id': '2885573171'}]}",2021-10-10T07:04:38.000Z,"Alle Gesprächspartner kennen unsere Forderungen: Keine Steuererhöhungen und kein Aufweichen der Schuldenbremse 💸❌.
Die Freien Demokraten stehen für solide zukunftsfähige Finanzen.☝️ 
👉Via @RND_de : https://t.co/Wwu25NdlC2 https://t.co/Yr7B3uwrNX",20593301,Volker Wissing
1446381159479455764,"{'retweet_count': 39, 'reply_count': 135, 'like_count': 389, 'quote_count': 12}","{'mentions': [{'start': 177, 'end': 182, 'username': 'welt', 'id': '8720562'}]}",2021-10-08T07:45:15.000Z,"""Wir haben den Auftrag, die Gesellschaft zusammenzuhalten und eine Regierung zu bilden, die diesen Auftrag erfüllen kann. Demokratie ist ein Inklusionsauftrag.""
👉Im Gespräch im @welt-TV über die Bedeutung der Sondierungen. https://t.co/9SIY1MMCxv",20593301,Volker Wissing
1446083156302573569,"{'retweet_count': 19, 'reply_count': 34, 'like_count': 193, 'quote_count': 3}","{'mentions': [{'start': 209, 'end': 223, 'username': 'morgenmagazin', 'id': '21780934'}]}",2021-10-07T12:01:06.000Z,"Wir wollen eine Koalition, die gemeinsam das Land voranbringen kann und will. Eine Fortsetzung der Politik des kleinsten gemeinsamen Nenners würde den Erwartungen der Bürgerinnen und Bürger nicht gerecht.
👉Im @morgenmagazin: https://t.co/p0tJPNSBRp https://t.co/m1qbQVvtRi",20593301,Volker Wissing
1445400687119065093,"{'retweet_count': 83, 'reply_count': 68, 'like_count': 1322, 'quote_count': 5}",,2021-10-05T14:49:12.000Z,Keine Toleranz gegenüber #Antisemitismus. https://t.co/J5sclaEr3E,20593301,Volker Wissing
1445016212447105026,"{'retweet_count': 64, 'reply_count': 142, 'like_count': 743, 'quote_count': 15}",,2021-10-04T13:21:26.000Z,"Einige glauben, wenn der Staat sich um alles kümmert, dann läuft es am besten. Die Freien Demokraten sehen das anders, wir setzen auf mehr Freiheit und mehr Freiräume für jeden Einzelnen.🗽👍
👉Im #ZDF Morgenmagazin: https://t.co/564jVAYvdN https://t.co/10b8uo1xJU",20593301,Volker Wissing
1444944810662563844,"{'retweet_count': 16, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'mentions': [{'start': 3, 'end': 17, 'username': 'morgenmagazin', 'id': '21780934'}]}",2021-10-04T08:37:43.000Z,"RT @morgenmagazin: Von ihrer Position, dass es keine Steuererhöhung geben werde, rücke die FDP nicht ab, sagt der FDP-Generalsekretär @Wiss…",20593301,Volker Wissing
1443834011575595021,"{'retweet_count': 16, 'reply_count': 42, 'like_count': 299, 'quote_count': 2}",,2021-10-01T07:03:48.000Z,"Klare politische Positionen, überzeugende Angebote an die Wählerinnen und Wähler sowie  Verantwortungsbereitschaft zahlen sich aus. 👍🙂
#vielzutun https://t.co/7XFzGXEVqn",20593301,Volker Wissing
1443509938739945473,"{'retweet_count': 7, 'reply_count': 18, 'like_count': 123, 'quote_count': 2}","{'mentions': [{'start': 156, 'end': 169, 'username': 'heutejournal', 'id': '2527977343'}]}",2021-09-30T09:36:03.000Z,"„Wir haben schon vor der Wahl gesagt: Wir orientieren uns an unseren Positionen und nicht an Personen anderer Parteien.“
Im Gespräch mit Marietta Slomka im @heutejournal über Selfies sowie Spekulationen über Koalitionen:
👉https://t.co/kW1FDD9l38 https://t.co/txIb62LCTz",20593301,Volker Wissing
1442729307303030787,"{'retweet_count': 8, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'mentions': [{'start': 3, 'end': 18, 'username': 'gaborsteingart', 'id': '85878812'}, {'start': 48, 'end': 56, 'username': 'Wissing', 'id': '20593301'}]}",2021-09-28T05:54:06.000Z,RT @gaborsteingart: #FDP-Generalsekretär Volker @Wissing über das Wahlergebnis und Sondierungsgespräche mit den #Grünen: im #MorningBriefin…,20593301,Volker Wissing
1442393632246431752,"{'retweet_count': 27, 'reply_count': 83, 'like_count': 509, 'quote_count': 7}",,2021-09-27T07:40:14.000Z,"Der Regierungsauftrag wird bei dem liegen, der es schafft, eine Mehrheit im Deutschen Bundestag zu finden...☝🏻 https://t.co/FO03XA6lfj",20593301,Volker Wissing
1442380427281539073,"{'retweet_count': 10, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'mentions': [{'start': 3, 'end': 16, 'username': 'AnneWillTalk', 'id': '359982860'}, {'start': 129, 'end': 137, 'username': 'Wissing', 'id': '20593301'}]}",2021-09-27T06:47:46.000Z,"RT @AnneWillTalk: ""Die Bürgerinnen und Bürger wollen die Lethargie, den Stillstand der Großen Koalition nicht mehr haben"", sagte @Wissing b…",20593301,Volker Wissing
1442228099404369924,"{'retweet_count': 23, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'mentions': [{'start': 3, 'end': 19, 'username': 'leiderpolitisch', 'id': '1274049696240144384'}, {'start': 123, 'end': 131, 'username': 'Wissing', 'id': '20593301'}]}",2021-09-26T20:42:28.000Z,"RT @leiderpolitisch: ""Ich habe weder eine Nähe zur CDU, noch eine Nähe zur SPD. Ich bin durch und durch Freier Demokrat"" - @Wissing 🔥💛

Thi…",20593301,Volker Wissing
1442212116434337799,"{'retweet_count': 19, 'reply_count': 20, 'like_count': 280, 'quote_count': 3}",,2021-09-26T19:38:58.000Z,"Wir sind ohne Koalitionsaussage mit einem eigenständigen Programm in die #btw21 gegangen. Das wurde von den Wählerinnen und Wählern mit einem der besten Wahlergebnisse für die #FDP in der Geschichte honoriert. 💛👍🙂
👉https://t.co/6snMPZWBY2 https://t.co/f3XqxaUlDo",20593301,Volker Wissing
1442202456386011138,"{'retweet_count': 78, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'mentions': [{'start': 3, 'end': 15, 'username': 'realTomBohn', 'id': '1228725567832363008'}]}",2021-09-26T19:00:35.000Z,RT @realTomBohn: So wählt die Zukunft! https://t.co/Z9NBiQgUIB,20593301,Volker Wissing
